spot_market.pubkey,spot_market.oracle,spot_market.mint,spot_market.vault,spot_market.name,spot_market.total_spot_fee,spot_market.deposit_balance,spot_market.borrow_balance,spot_market.cumulative_deposit_interest,spot_market.cumulative_borrow_interest,spot_market.withdraw_guard_threshold,spot_market.max_token_deposits,spot_market.deposit_token_twap,spot_market.borrow_token_twap,spot_market.utilization_twap,spot_market.last_interest_ts,spot_market.last_twap_ts,spot_market.expiry_ts,spot_market.order_step_size,spot_market.order_tick_size,spot_market.min_order_size,spot_market.max_position_size,spot_market.next_fill_record_id,spot_market.next_deposit_record_id,spot_market.initial_asset_weight,spot_market.maintenance_asset_weight,spot_market.initial_liability_weight,spot_market.maintenance_liability_weight,spot_market.imf_factor,spot_market.liquidator_fee,spot_market.if_liquidation_fee,spot_market.optimal_utilization,spot_market.optimal_borrow_rate,spot_market.max_borrow_rate,spot_market.decimals,spot_market.market_index,spot_market.orders_enabled,spot_market.oracle_source,spot_market.status,spot_market.asset_tier,spot_market.padding,spot_market.historical_oracle_data.last_oracle_price,spot_market.historical_oracle_data.last_oracle_conf,spot_market.historical_oracle_data.last_oracle_delay,spot_market.historical_oracle_data.last_oracle_price_twap,spot_market.historical_oracle_data.last_oracle_price_twap5min,spot_market.historical_oracle_data.last_oracle_price_twap_ts,spot_market.historical_index_data.last_index_bid_price,spot_market.historical_index_data.last_index_ask_price,spot_market.historical_index_data.last_index_price_twap,spot_market.historical_index_data.last_index_price_twap5min,spot_market.historical_index_data.last_index_price_twap_ts,spot_market.revenue_pool.scaled_balance,spot_market.revenue_pool.market_index,spot_market.revenue_pool.padding,spot_market.spot_fee_pool.scaled_balance,spot_market.spot_fee_pool.market_index,spot_market.spot_fee_pool.padding,spot_market.insurance_fund.vault,spot_market.insurance_fund.total_shares,spot_market.insurance_fund.user_shares,spot_market.insurance_fund.shares_base,spot_market.insurance_fund.unstaking_period,spot_market.insurance_fund.last_revenue_settle_ts,spot_market.insurance_fund.revenue_settle_period,spot_market.insurance_fund.total_factor,spot_market.insurance_fund.user_factor,slot,write_version,updated_on
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,63636998000,0,10000000000,10000000000,1.8446744073709552e+19,0,190815058577,0,0,1667235989,1667236146,0,100,10,100,0,1,40,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236146,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,338,4059,2022-10-31 17:09:06.780922
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,63636998000,0,10000000000,10000000000,1.8446744073709552e+19,0,190812850806,0,0,1667235989,1667236147,0,100,10,100,0,1,41,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236147,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,340,4082,2022-10-31 17:09:07.833102
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,63636998000,0,10000000000,10000000000,1.8446744073709552e+19,0,190810643061,0,0,1667235989,1667236148,0,100,10,100,0,1,42,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236148,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,342,4103,2022-10-31 17:09:08.887475
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,63636998000,0,10000000000,10000000000,1.8446744073709552e+19,0,190808435342,0,0,1667235989,1667236149,0,100,10,100,0,1,43,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236149,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,345,4131,2022-10-31 17:09:09.994450
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,63636998000,0,10000000000,10000000000,1.8446744073709552e+19,0,190806227648,0,0,1667235989,1667236150,0,100,10,100,0,1,44,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236150,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,348,4162,2022-10-31 17:09:11.523674
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,63636998000,0,10000000000,10000000000,1.8446744073709552e+19,0,190804019980,0,0,1667235989,1667236151,0,100,10,100,0,1,45,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236151,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,350,4184,2022-10-31 17:09:12.589196
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,63636998000,0,10000000000,10000000000,1.8446744073709552e+19,0,190801812337,0,0,1667235989,1667236152,0,100,10,100,0,1,46,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236152,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,352,4205,2022-10-31 17:09:13.656280
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,63636998000,0,10000000000,10000000000,1.8446744073709552e+19,0,190797397102,0,0,1667235989,1667236154,0,100,10,100,0,1,47,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236154,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,356,4241,2022-10-31 17:09:15.220723
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,63636998000,0,10000000000,10000000000,1.8446744073709552e+19,0,190795189536,0,0,1667235989,1667236155,0,100,10,100,0,1,48,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236155,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,358,4264,2022-10-31 17:09:16.277838
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,63636998000,0,10000000000,10000000000,1.8446744073709552e+19,0,190792981995,0,0,1667235989,1667236156,0,100,10,100,0,1,49,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236156,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,360,4285,2022-10-31 17:09:17.337130
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,63636998000,0,10000000000,10000000000,1.8446744073709552e+19,0,190790774480,0,0,1667235989,1667236157,0,100,10,100,0,1,50,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236157,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,363,4312,2022-10-31 17:09:18.445518
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,63636998000,0,10000000000,10000000000,1.8446744073709552e+19,0,190786359500,0,0,1667235989,1667236159,0,100,10,100,0,1,51,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236159,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,366,4344,2022-10-31 17:09:19.948208
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,63636998000,0,10000000000,10000000000,1.8446744073709552e+19,0,190784152062,0,0,1667235989,1667236160,0,100,10,100,0,1,52,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236160,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,368,4365,2022-10-31 17:09:20.995657
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,63636998000,0,10000000000,10000000000,1.8446744073709552e+19,0,190781944649,0,0,1667235989,1667236161,0,100,10,100,0,1,53,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236161,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,370,4387,2022-10-31 17:09:22.039861
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,20877016000,0,10000000000,10000000000,1.8446744073709552e+19,0,190779737262,0,0,1667235989,1667236162,0,100,10,100,0,1,54,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236162,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,372,4409,2022-10-31 17:09:23.107620
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,20877016000,0,10000000000,10000000000,1.8446744073709552e+19,0,190775321548,0,0,1667235989,1667236164,0,100,10,100,0,1,55,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236164,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,376,4446,2022-10-31 17:09:24.675625
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,20877016000,0,10000000000,10000000000,1.8446744073709552e+19,0,190773113742,0,0,1667235989,1667236165,0,100,10,100,0,1,56,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236165,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,378,4467,2022-10-31 17:09:25.735407
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,20877016000,0,10000000000,10000000000,1.8446744073709552e+19,0,190770905962,0,0,1667235989,1667236166,0,100,10,100,0,1,57,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236166,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,380,4491,2022-10-31 17:09:26.811041
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,20877016000,0,10000000000,10000000000,1.8446744073709552e+19,0,190768698208,0,0,1667235989,1667236167,0,100,10,100,0,1,58,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236167,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,383,4516,2022-10-31 17:09:27.933707
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,20877016000,0,10000000000,10000000000,1.8446744073709552e+19,0,190766490479,0,0,1667235989,1667236168,0,100,10,100,0,1,59,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236168,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,386,4547,2022-10-31 17:09:29.439542
3V6BrLMsXk8UZwAEVQtYMG6pD2kVrXsPDmNk6qPVpxxw,11111111111111111111111111111111,DythNjPqniwbvuADmyipVqnnzLAPNVyct8W15RHAZ6Ef,AwaFuuJv3HPexoN8dBDgUUCGdWcqSNCpB1CWtwzScPa2,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0,20877016000,0,10000000000,10000000000,1.8446744073709552e+19,0,190764282776,0,0,1667235989,1667236169,0,100,10,100,0,1,60,10000,10000,10000,10000,0,0,10000,500000,1000000,1000000,6,0,False,OracleSource.QuoteAsset(),MarketStatus.Active(),AssetTier.Collateral(),"ListContainer: 
    0
    0
    0
    0
    0
    0",1.0,1e-06,0,1.000001,1.000001,1667236169,1000000,1000000,1000000,1000000,0,20.372425,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",CfAznyVoFHX8ifk3pbYTopsGNfD7WrrCTJLZznK3ffNg,10000000010,10000000010,8,0,0,0,0,0,388,4569,2022-10-31 17:09:30.500093
